"dates_","open_value","high_value","low_value","close_value","change_value","volume_value"
"2019-04-11T19:00:00.000Z",36788.89,37420.92,36741.7,37337.87,550.23,125963570
"2019-04-14T19:00:00.000Z",37397.58,37698.32,37281.62,37504.08,166.21,134913290
"2019-04-15T19:00:00.000Z",37510.88,37635.66,37337.74,37381.95,-122.13,95324120
"2019-04-16T19:00:00.000Z",37388.57,37418.85,36690.19,36752.57,-629.38,123088240
"2019-04-17T19:00:00.000Z",36737.51,36916.87,36417.71,36811.86,59.29,151835740
"2019-04-18T19:00:00.000Z",36931.35,37728.11,36882.08,37292.47,480.61,139073610
"2019-04-21T19:00:00.000Z",37338.6,37479.82,36842.94,36901.69,-390.78,104275390
"2019-04-22T19:00:00.000Z",36901.24,36909.98,36136.11,36404.03,-497.66,95416280
"2019-04-23T19:00:00.000Z",36375.22,36733.07,36333.48,36504.25,100.22,93223670
"2019-04-24T19:00:00.000Z",36520,36940.12,36514.71,36796.03,291.78,84277090
"2019-04-25T19:00:00.000Z",36806.86,37158.41,36787.19,37130.63,334.6,109320020
"2019-04-28T19:00:00.000Z",37149.35,37438.55,36945.55,37026.27,-104.36,132607150
"2019-04-29T19:00:00.000Z",37019.94,37036.78,36704.6,36784.44,-241.83,82525860
"2019-05-01T19:00:00.000Z",36776.22,36857.71,36506.58,36547.63,-236.81,50973850
"2019-05-02T19:00:00.000Z",36544.9,36556.4,36076.09,36122.95,-424.68,48576200
"2019-05-05T19:00:00.000Z",36127.08,36192.05,35570.75,35605.42,-517.53,54352180
"2019-05-06T19:00:00.000Z",35597.8,35806.33,35491.05,35631.06,25.64,54578960
"2019-05-07T19:00:00.000Z",35666.78,35697.73,34849.57,35035.03,-596.03,86775350
"2019-05-08T19:00:00.000Z",35025.23,35298.43,34828.94,34887.64,-147.39,60134240
"2019-05-09T19:00:00.000Z",34856.43,34875.83,34646.78,34716.53,-171.11,30122890
"2019-05-12T19:00:00.000Z",34850.59,35228.09,33779.85,33900.38,-816.15,89963030
"2019-05-13T19:00:00.000Z",33932.93,34065.63,33692.29,33885.09,-15.29,82182390
"2019-05-14T19:00:00.000Z",33998.92,34443.91,33928.25,34291.65,406.56,92188680
"2019-05-15T19:00:00.000Z",34361.39,34416,33569.64,33971.12,-320.53,85082260
"2019-05-16T19:00:00.000Z",33933.67,33939.32,33007.7,33166.62,-804.5,63321430
"2019-05-19T19:00:00.000Z",33037.18,33322.39,32354.06,33250.54,83.92,132056450
"2019-05-20T19:00:00.000Z",33260.94,33544.36,32852.23,33442.1,191.56,127620510
"2019-05-21T19:00:00.000Z",33570.75,34698.58,33570.75,34637.14,1195.04,140769070
"2019-05-22T19:00:00.000Z",35086.46,35631.96,34666.2,35581.34,944.2,164340750
"2019-05-23T19:00:00.000Z",35635.17,35767.16,35434.07,35703.81,122.47,110418650
"2019-05-26T19:00:00.000Z",35818.33,35892.88,35607.39,35697.37,-6.44,94511150
"2019-05-27T19:00:00.000Z",35690.61,35703.36,34898.59,34949.28,-748.09,122791520
"2019-05-28T19:00:00.000Z",35083.36,35993.61,35058.35,35959.43,1010.15,151479000
"2019-05-29T19:00:00.000Z",36218.83,36525.43,35657.79,35974.79,15.36,176397730
"2019-06-02T19:00:00.000Z",35890.48,35985.21,35424.06,35505.29,-469.5,92620150
"2019-06-09T19:00:00.000Z",35505.29,35476.02,34477.75,34567.55,-937.74,74886380
"2019-06-10T19:00:00.000Z",34567.55,34798.56,34262.05,34659.85,92.3,93100110
"2019-06-11T19:00:00.000Z",34617.62,35137.56,34608.32,34937.93,278.08,113574720
"2019-06-12T19:00:00.000Z",34880.34,35497.4,34892.66,35403.07,465.14,118530400
"2019-06-13T19:00:00.000Z",35443.47,35657.34,35295.64,35572.95,169.88,129022750
"2019-06-16T19:00:00.000Z",35601.39,35624.12,35109.94,35168.82,-404.13,87297950
"2019-06-17T19:00:00.000Z",35166.09,35187.11,34610.5,34681.72,-487.1,82051800
"2019-06-18T19:00:00.000Z",34673.53,34810.06,34522.41,34656.12,-25.6,74198550
"2019-06-19T19:00:00.000Z",34691.8,35061.54,34646.37,34995.91,339.79,92007450
"2019-06-20T19:00:00.000Z",35106.58,35206.6,35036.3,35125.25,129.34,81666780
"2019-06-23T19:00:00.000Z",35147.18,35194.64,34368.46,34471.95,-653.3,58098190
"2019-06-24T19:00:00.000Z",34416.62,34450.86,33984.6,34190.62,-281.33,106837070
"2019-06-25T19:00:00.000Z",34261.32,34290.58,33731.94,34088.56,-102.06,115483370
"2019-06-26T19:00:00.000Z",34101.39,34261.92,33521.38,33774.42,-314.14,111731650
"2019-06-27T19:00:00.000Z",33776.38,33936.23,33409.5,33901.58,127.16,149239500
"2019-06-30T19:00:00.000Z",33963.89,34068.58,33825.85,33996.33,94.75,37683170
"2019-07-01T19:00:00.000Z",34013.28,34340.23,33918.97,34307.11,310.78,73910780
"2019-07-02T19:00:00.000Z",34320.93,34938.44,34320.93,34896.55,589.44,99351250
"2019-07-03T19:00:00.000Z",35132.54,35279.32,34466.62,34570.62,-325.93,88946330
"2019-07-04T19:00:00.000Z",34525.67,34536.7,34062.98,34190.02,-380.6,42353410
"2019-07-07T19:00:00.000Z",34184.57,34229.63,33686.2,33742.68,-447.34,46790340
"2019-07-08T19:00:00.000Z",33750.85,34051.01,33656.21,33855.58,112.9,48350960
"2019-07-09T19:00:00.000Z",33887.27,33955,33796.91,33840.05,-15.53,25847410
"2019-07-10T19:00:00.000Z",33879.14,33957.79,33724.98,33875.4,35.35,23393880
"2019-07-11T19:00:00.000Z",33865.68,34001.76,33599.48,33672.49,-202.91,43369560
"2019-07-14T19:00:00.000Z",33644.53,33646.59,32895.82,32958.35,-714.14,52230130
"2019-07-15T19:00:00.000Z",32914.92,33093.79,32604.64,32972.02,13.67,119497230
"2019-07-16T19:00:00.000Z",33028.93,33381.32,32835.05,32981.99,9.97,93840980
"2019-07-17T19:00:00.000Z",32949.25,33014.74,32223.54,32309.54,-672.45,71672300
"2019-07-18T19:00:00.000Z",32251.51,32549.31,31901.26,32458.77,149.23,106386070
"2019-07-21T19:00:00.000Z",32625.27,32723.68,32391.55,32584.55,125.78,38193800
"2019-07-22T19:00:00.000Z",32602,32758.44,32455.1,32715.88,131.33,79621900
"2019-07-23T19:00:00.000Z",32726.15,32765.08,32348.91,32401.4,-314.48,72693290
"2019-07-24T19:00:00.000Z",32484.35,32502.22,32150.26,32446.4,45,54379510
"2019-07-25T19:00:00.000Z",32438.51,32439.16,32031.98,32103.27,-343.13,67299570
"2019-07-28T19:00:00.000Z",32105.75,32122.09,31719.08,31734.23,-369.04,37374980
"2019-07-29T19:00:00.000Z",31724.81,31775,31485.86,31658.12,-76.11,40951510
"2019-07-30T19:00:00.000Z",31668.41,31968.78,31544.32,31938.48,280.36,53802940
"2019-07-31T19:00:00.000Z",32035.61,32060.58,31780.89,31839.11,-99.37,55150880
"2019-08-01T19:00:00.000Z",31840.88,31841.27,31431.13,31666.41,-172.7,36449820
"2019-08-04T19:00:00.000Z",31610.72,31612.48,30979.41,31180.8,-485.61,39299690
"2019-08-05T19:00:00.000Z",31177.17,31329.24,30939.29,31000.67,-180.13,41940450
"2019-08-06T19:00:00.000Z",30984.37,30995.75,30229.38,30277.45,-723.22,53550840
"2019-08-07T19:00:00.000Z",30269.21,30269.21,29400.28,29737.98,-539.47,90520750
"2019-08-08T19:00:00.000Z",29732.34,30036.94,29332.8,29429.07,-308.91,58414770
"2019-08-15T19:00:00.000Z",29415.97,29415.97,28692.06,28764.63,-664.44,53423710
"2019-08-18T19:00:00.000Z",28779.34,29609.16,28670.98,29562.42,797.79,76330110
"2019-08-19T19:00:00.000Z",29647.99,30499.93,29647.99,30419.22,856.8,109051340
"2019-08-20T19:00:00.000Z",30579.36,31103.07,30426.39,30972.75,553.53,106220850
"2019-08-21T19:00:00.000Z",31134.08,31911.63,31134.08,31884.45,911.7,176030250
"2019-08-22T19:00:00.000Z",31898.55,32100.31,31233.71,31350.01,-534.44,174374850
"2019-08-25T19:00:00.000Z",31310.43,31310.43,30410.54,30520.6,-829.41,92662810
"2019-08-26T19:00:00.000Z",30458.31,30642.38,29951,30584.85,64.25,102462380
"2019-08-27T19:00:00.000Z",30627.4,31107.64,30562.14,30637.71,52.86,112407040
"2019-08-28T19:00:00.000Z",30592.84,30801.35,30110.49,30158.96,-478.75,87457990
"2019-08-29T19:00:00.000Z",30144.98,30315.02,29561.32,29672.12,-486.84,85919340
"2019-09-01T19:00:00.000Z",29738.28,30173.19,29738.28,30057.29,385.17,48165890
"2019-09-02T19:00:00.000Z",30090.94,30246.72,29739.58,29809.68,-247.61,48684010
"2019-09-03T19:00:00.000Z",29805.73,30367.08,29468.12,30244.73,435.05,107350810
"2019-09-04T19:00:00.000Z",30370.9,30745.3,30144.06,30214.77,-29.96,111503610
"2019-09-05T19:00:00.000Z",30218.36,30550.93,30013.93,30467.2,252.43,38343750
"2019-09-10T19:00:00.000Z",30463.97,31022.5,30463.97,30954.83,487.63,78805200
"2019-09-11T19:00:00.000Z",30950.85,31841.27,30950.85,31546.61,591.78,145294810
"2019-09-12T19:00:00.000Z",31614.09,31630.07,31279.83,31481.31,-65.3,82910910
"2019-09-15T19:00:00.000Z",31825.85,31954.56,31481.31,31928.55,447.24,81679290
"2019-09-16T19:00:00.000Z",32004.33,32105.03,31771.44,31908.92,-19.63,104596900
"2019-09-17T19:00:00.000Z",31861,31908.92,31508.75,31555.47,-353.45,74587200
"2019-09-18T19:00:00.000Z",31600,32235.29,31475,32184.03,628.56,110037776
"2019-09-19T19:00:00.000Z",32201,32332.73,32055.3,32111.1,-72.93,120345620
"2019-09-22T19:00:00.000Z",32100,32147.65,31710,31751.21,-359.89,64500560
"2019-09-23T19:00:00.000Z",31762,31892.23,31436.22,31829.24,78.03,70556970
"2019-09-24T19:00:00.000Z",31851,31867.79,31472.02,31565.21,-264.03,75011950
"2019-09-25T19:00:00.000Z",31571,31592.11,31272.06,31433.89,-131.32,88702840
"2019-09-26T19:00:00.000Z",31471,32085.73,31368.81,32070.81,636.92,107319380
"2019-09-29T19:00:00.000Z",32130,32395.09,31929.62,32078.85,8.04,142814150
"2019-09-30T19:00:00.000Z",32080,32290.39,32002.11,32254.32,175.47,132150430
"2019-10-01T19:00:00.000Z",32264,32388.73,32180.71,32363.35,109.03,123572020
"2019-10-02T19:00:00.000Z",32426,32833.54,32279.86,32752.25,388.9,210217060
"2019-10-03T19:00:00.000Z",32781,33053.79,32699.24,33033.32,281.07,144768470
"2019-10-06T19:00:00.000Z",33071,33850.96,32947.22,33636.82,603.5,247152950
"2019-10-07T19:00:00.000Z",33681,33872.18,33409.12,33476.62,-160.2,169772210
"2019-10-08T19:00:00.000Z",33525,33604.16,33339.32,33523.74,47.12,160189210
"2019-10-09T19:00:00.000Z",33561,34047.11,33523.74,34027.7,503.96,185490340
"2019-10-10T19:00:00.000Z",34081,34689.3,34027.7,34475.69,447.99,200261360
"2019-10-13T19:00:00.000Z",34510,34697.34,34124.81,34186.26,-289.43,99229720
"2019-10-14T19:00:00.000Z",34231,34259.23,33929.19,34083.53,-102.73,99813620
"2019-10-15T19:00:00.000Z",34186.27,34434.06,34083.53,34281.09,197.56,94320690
"2019-10-16T19:00:00.000Z",34301,34361.45,33836.97,33898.56,-382.53,107713110
"2019-10-17T19:00:00.000Z",33929,34096.39,33667.8,33870.15,-28.41,90157540
"2019-10-20T19:00:00.000Z",33861,33885.47,33074.86,33084.73,-785.42,100274380
"2019-10-21T19:00:00.000Z",33110,33240.1,32960.65,33198.96,114.23,62051060
"2019-10-22T19:00:00.000Z",33229,33639.76,33198.96,33439.69,240.73,65517530
"2019-10-23T19:00:00.000Z",33461,33862.64,33439.69,33762.48,322.79,67649060
"2019-10-24T19:00:00.000Z",33771,33943.81,33597.86,33657.46,-105.02,114539480
"2019-10-27T19:00:00.000Z",33699,34008.35,33572.36,33861.59,204.13,91187230
"2019-10-28T19:00:00.000Z",33889,34016.55,33715.97,33797.51,-64.08,135100090
"2019-10-29T19:00:00.000Z",33829,33951.48,33670.7,33761.41,-36.1,78493456
"2019-10-30T19:00:00.000Z",33780,34306,33761.41,34203.68,442.27,103763920
"2019-10-31T19:00:00.000Z",34229,34489.51,34108.1,34377.61,173.93,106094100
"2019-11-03T19:00:00.000Z",34440.25,35309.01,34377.61,35277.46,899.85,138199670
"2019-11-04T19:00:00.000Z",35376,35608.77,35243.22,35358.31,80.85,169453700
"2019-11-05T19:00:00.000Z",35499,35985.21,35358.31,35653.33,295.02,194016752
"2019-11-06T19:00:00.000Z",35701,35834.24,35458.1,35758.52,105.19,134369170
"2019-11-07T19:00:00.000Z",35801,36048.52,35758.52,36002.16,243.64,105493360
"2019-11-10T19:00:00.000Z",36091.35,36817.73,35978.16,36803.1,824.94,181960210
"2019-11-11T19:00:00.000Z",36874,37171.04,36672.22,36765.56,-37.54,189208420
"2019-11-12T19:00:00.000Z",36849,37289.41,36481.03,37166.96,401.4,174664870
"2019-11-13T19:00:00.000Z",37219,37507.02,37130.01,37243.2,76.24,188714990
"2019-11-14T19:00:00.000Z",37271,37634.75,37225.61,37583.89,340.69,198147640
"2019-11-17T19:00:00.000Z",37749,38452.73,37583.89,38411.56,827.67,268794550
"2019-11-18T19:00:00.000Z",38549,38911.46,38393.61,38564.37,152.81,246093860
"2019-11-19T19:00:00.000Z",38611,38661.71,37997.63,38037.68,-526.69,186502740
"2019-11-20T19:00:00.000Z",38071,38096.56,37033.45,37101.31,-936.37,146540190
"2019-11-21T19:00:00.000Z",37181,37948.37,36953.96,37925.79,824.48,166292850
"2019-11-24T19:00:00.000Z",38029,38293.08,37839.03,38212.28,286.49,167023920
"2019-11-25T19:00:00.000Z",38271,38568.05,37535.39,37795.05,-417.23,334183850
"2019-11-26T19:00:00.000Z",37869,38122.72,37671.63,38122.72,327.67,140171900
"2019-11-27T19:00:00.000Z",38191,38847.19,38122.72,38706.27,583.55,213038550
"2019-11-28T19:00:00.000Z",38829,39452.76,38706.27,39287.65,581.38,261743210
"2019-12-01T19:00:00.000Z",39381,40144.12,39287.65,40124.22,836.57,361626496
"2019-12-02T19:00:00.000Z",40210,40444.05,39725.7,39788.73,-335.49,286769650
"2019-12-03T19:00:00.000Z",39849,40306.55,39659.43,40270.52,481.79,240103570
"2019-12-04T19:00:00.000Z",40514.82,40809.31,40270.52,40641.1,370.58,327238870
"2019-12-05T19:00:00.000Z",40714.23,40987.76,40595.96,40732.25,91.15,268603940
"2019-12-08T19:00:00.000Z",40799,40916.39,40314.94,40442.8,-289.45,217420896
"2019-12-09T19:00:00.000Z",40489,40704.22,40259.03,40664.6,221.8,157139300
"2019-12-10T19:00:00.000Z",40711,40911.19,40450.98,40531.42,-133.18,205864510
"2019-12-11T19:00:00.000Z",40574,40769.88,40172.32,40514.17,-17.25,154085792
"2019-12-12T19:00:00.000Z",40574,41077.82,40514.17,40916.59,402.42,180203664
"2019-12-15T19:00:00.000Z",41019,41699.04,40916.59,41644.88,728.29,222325260
"2019-12-16T19:00:00.000Z",41711,42056.14,41025.71,41768.66,123.78,253882830
"2019-12-17T19:00:00.000Z",41681,41920.62,41389.6,41603.71,-164.95,181400288
"2019-12-18T19:00:00.000Z",41669,41796.33,40414.36,40655.37,-948.34,169740192
"2019-12-19T19:00:00.000Z",40739,41054.42,40493.99,40832.99,177.62,104448870
"2019-12-22T19:00:00.000Z",40799,40832.99,39931.78,40008.29,-824.7,104287930
"2019-12-23T19:00:00.000Z",40090,40488.68,39455.33,40328.32,320.03,135037856
"2019-12-25T19:00:00.000Z",40401,41148.72,40328.32,41127.79,799.47,131778520
"2019-12-26T19:00:00.000Z",41174,41289.68,40726.65,40848.53,-279.26,146610624
"2019-12-29T19:00:00.000Z",40924,41295.28,40815.8,40887.62,39.09,110675670
"2019-12-30T19:00:00.000Z",40945,40997.5,40689.02,40735.08,-152.54,116864480
"2019-12-31T19:00:00.000Z",40799,41544.05,40735.08,41400,664.92,238026030
"2020-01-01T19:00:00.000Z",41489,42543.73,41400,42480.76,1080.76,282934020
"2020-01-02T19:00:00.000Z",42564,42835.08,42077.45,42323.3,-157.46,227977440
"2020-01-05T19:00:00.000Z",42051,42323.3,41207.16,41296.24,-1027.06,200004520
"2020-01-06T19:00:00.000Z",41501,41967.94,41296.24,41904.47,608.23,142511070
"2020-01-07T19:00:00.000Z",41761,41939.47,41173.95,41357.56,-546.91,209275800
"2020-01-08T19:00:00.000Z",41711,42556.01,41357.56,42523.07,1165.51,249492720
"2020-01-09T19:00:00.000Z",42664,43241.78,42523.07,43207.05,683.98,303565340
"2020-01-12T19:00:00.000Z",43259,43453.34,43037.72,43218.67,11.62,199065340
"2020-01-13T19:00:00.000Z",43299,43468.22,43095.41,43207.04,-11.63,151127510
"2020-01-14T19:00:00.000Z",43189,43239.88,42877.9,42993.03,-214.01,119954170
"2020-01-15T19:00:00.000Z",43039,43205.26,42805.73,43065.1,72.07,152132040
"2020-01-16T19:00:00.000Z",43099,43246.61,43017.5,43167.77,102.67,125329980
"2020-01-19T19:00:00.000Z",43201,43302.61,42632.58,42747.63,-420.14,116370000
"2020-01-20T19:00:00.000Z",42785,42965.41,42338.79,42626.48,-121.14,122505240
"2020-01-21T19:00:00.000Z",42585,42675.42,42143.9,42561.27,-65.2,118312090
"2020-01-22T19:00:00.000Z",42649,42906.14,42439.68,42506.95,-54.32,160425840
"2020-01-23T19:00:00.000Z",42549,42707.43,42250.56,42633.03,126.08,113682470
"2020-01-26T19:00:00.000Z",42601,42738.56,42472.16,42539.23,-93.79,126383460
"2020-01-27T19:00:00.000Z",42505,42539.23,42153.29,42299.19,-240.04,137155060
"2020-01-28T19:00:00.000Z",42330,42429.49,41790.81,41898.7,-400.49,127109630
"2020-01-29T19:00:00.000Z",41871,41982.7,41548.04,41903.51,4.81,108392180
"2020-01-30T19:00:00.000Z",41951,42137.4,41558.74,41630.94,-272.56,140338800
"2020-02-02T19:00:00.000Z",41501,41630.93,40233.64,40409.38,-1221.55,150112310
"2020-02-03T19:00:00.000Z",40525,40953.29,40349,40884.25,474.87,106365790
"2020-02-05T19:00:00.000Z",40965,41162.91,40684.18,40724.41,-159.84,92535640
"2020-02-06T19:00:00.000Z",40749,40869.49,40046.48,40143.63,-580.77,157229160
"2020-02-09T19:00:00.000Z",40119,40150.34,39196.19,39296.7,-846.93,129840550
"2020-02-10T19:00:00.000Z",39379,39985.96,39084.86,39714.46,417.76,115956000
"2020-02-11T19:00:00.000Z",39825,40637.79,39714.46,40531.13,816.67,126563500
"2020-02-12T19:00:00.000Z",40589,40787.09,40323.42,40455.44,-75.69,139289296
"2020-02-13T19:00:00.000Z",40501,40603.16,40094.29,40243.26,-212.18,85810470
"2020-02-16T19:00:00.000Z",40301,40521.69,40047.93,40276.93,33.67,77441936
"2020-02-17T19:00:00.000Z",40311,40600.8,40065.86,40175.35,-101.58,70397950
"2020-02-18T19:00:00.000Z",40219,40644.06,40175.35,40574.52,399.17,109559610
"2020-02-19T19:00:00.000Z",40611,40697.05,40445.78,40481.65,-92.87,83552650
"2020-02-20T19:00:00.000Z",40511,40527.08,40171.1,40249.22,-232.43,58477890
"2020-02-23T19:00:00.000Z",40201,40249.22,39079.78,39143.73,-1105.49,103982690
"2020-02-24T19:00:00.000Z",39086,39247.75,38693.02,38858.45,-285.28,94475420
"2020-02-25T19:00:00.000Z",38801,38976.83,38074.16,38338.33,-520.12,118393150
"2020-02-26T19:00:00.000Z",38051,38338.33,36918.22,38087.32,-251.01,186769190
"2020-02-27T19:00:00.000Z",37951,38307.07,37758.57,37983.62,-103.7,163202840
"2020-03-01T19:00:00.000Z",38101,39362.29,37983.62,39296.3,1312.68,157899410
"2020-03-02T19:00:00.000Z",39381,39866.46,39057.53,39199.68,-96.62,175615840
"2020-03-03T19:00:00.000Z",39230,39262.55,38762.44,38906.4,-293.28,148118290
"2020-03-04T19:00:00.000Z",39100,39742.5,38906.4,39382.11,475.71,241813700
"2020-03-05T19:00:00.000Z",39251,39382.11,38122.96,38219.67,-1162.44,198243792
"2020-03-08T19:00:00.000Z",36561,38219.67,35917.34,37058.95,-1160.72,251655490
"2020-03-09T19:00:00.000Z",36981,37734.75,36913.69,37695.75,636.8,225939560
"2020-03-10T19:00:00.000Z",37891,38333.09,37523.19,37673.25,-22.5,173818690
"2020-03-11T19:00:00.000Z",37451,37673.25,35895.77,35956.69,-1716.56,188314510
"2020-03-12T19:00:00.000Z",35110,36212.38,34266.91,36060.88,104.19,237685830
"2020-03-15T19:00:00.000Z",35100,36060.88,33618.9,33684.91,-2375.97,170250710
"2020-03-16T19:00:00.000Z",33550,33893.84,32416.41,32616.93,-1067.98,196592750
"2020-03-17T19:00:00.000Z",32251,32616.93,30378.68,30416.05,-2200.88,133282072
"2020-03-18T19:00:00.000Z",30010,30515.62,28452.44,30129.83,-286.22,237836704
"2020-03-19T19:00:00.000Z",30600,30928.05,29903.81,30667.41,537.58,203904750
"2020-03-23T19:00:00.000Z",30599.71,30667.41,28510.45,28564.83,-2102.58,80184457
"2020-03-24T19:00:00.000Z",28691,28787.6,27169.14,27228.8,-1336.03,123585784
"2020-03-25T19:00:00.000Z",27151,28191.33,27046.71,27267.2,38.4,157443730
"2020-03-26T19:00:00.000Z",27324,28273.09,27156.53,28109.57,842.37,141970621
"2020-03-29T19:00:00.000Z",28010,28114.1,27467.35,28023.39,-86.18,127645166
"2020-03-30T19:00:00.000Z",28110,29334.55,28023.39,29231.63,1208.24,186153772
"2020-03-31T19:00:00.000Z",29281,29691.23,28902.08,29505.57,273.94,157081939
"2020-04-01T19:00:00.000Z",29530.5,30842,29460.38,30782.66,1277.09,226570065
"2020-04-02T19:00:00.000Z",31201,31817.1,30782.67,31621.79,839.12,186499663
"2020-04-05T19:00:00.000Z",31801,31915.41,30503.27,30579.15,-1042.64,181224838
"2020-04-06T19:00:00.000Z",30681,31303.13,30579.15,31231.55,652.4,142653136
"2020-04-07T19:00:00.000Z",31238.02,31239.44,30775.45,30971.27,-260.28,153088900
"2020-04-08T19:00:00.000Z",31211,32009.12,30971.27,31837.3,866.03,172682662
"2020-04-09T19:00:00.000Z",31735,32086.1,31377.1,32033.2,195.9,103093737
"2020-04-12T19:00:00.000Z",31910,32033.21,30928.16,31032.99,-1000.22,126266592
"2020-04-13T19:00:00.000Z",31099,31395.75,30941.07,31222.74,189.75,105596411
"2020-04-14T19:00:00.000Z",31400,31795.18,31181.76,31242.19,19.45,145428820
"2020-04-15T19:00:00.000Z",31281,31447.22,31016.41,31329.46,87.27,95249563
"2020-04-16T19:00:00.000Z",31331.19,33256.82,31329.46,32831.83,1502.37,201425179
"2020-04-19T19:00:00.000Z",32834.37,33857.54,32831.83,33499.65,667.82,283146620
"2020-04-20T19:00:00.000Z",33484.45,33499.65,32300.73,32422.83,-1076.82,266220142
"2020-04-21T19:00:00.000Z",32439.69,32640.17,31893.57,32464.23,41.4,177642657
"2020-04-22T19:00:00.000Z",32492.05,32938.29,32448.53,32850.83,386.6,161120802
"2020-04-23T19:00:00.000Z",32978.41,33069.17,32739.84,32806.38,-44.45,98708302
"2020-04-26T19:00:00.000Z",32735.36,32806.38,32131.08,32314.57,-491.81,94386455
"2020-04-27T19:00:00.000Z",32284.78,32635.91,32284.78,32553.39,238.82,124866362
"2020-04-28T19:00:00.000Z",32617.35,33158.84,32553.39,33158.84,605.45,110974444
"2020-04-29T19:00:00.000Z",33410,34178.57,33158.84,34111.64,952.8,235682452
"2020-05-03T19:00:00.000Z",34084.16,34163.92,33709.34,33916.64,-195,166205156
"2020-05-04T19:00:00.000Z",34008.1,34385.76,33857.83,33992.75,76.11,197369137
"2020-05-05T19:00:00.000Z",34037.42,34119.51,33675.49,33728.18,-264.57,150581190
"2020-05-06T19:00:00.000Z",33717.97,33811.36,33238.88,33304.16,-424.02,128609326
"2020-05-07T19:00:00.000Z",33420.09,33501.3,33159.05,33267.69,-36.47,62919264
"2020-05-10T19:00:00.000Z",33278.24,33316.06,33126.15,33283.79,16.1,87689981
"2020-05-11T19:00:00.000Z",33368.45,33628.37,33283.79,33603.02,319.23,149317224
"2020-05-12T19:00:00.000Z",33627.62,33802.87,33603.02,33693.04,90.02,143219907
"2020-05-13T19:00:00.000Z",33719.44,33996.92,33686.99,33804.9,111.86,128014330
"2020-05-14T19:00:00.000Z",33796.87,34041.44,33804.9,34008.33,203.43,122259585
"2020-05-17T19:00:00.000Z",34061.34,34393.12,33770.68,33804.97,-203.36,144648201
"2020-05-18T19:00:00.000Z",33828.17,34350.78,33804.97,34158.55,353.58,168825400
"2020-05-19T19:00:00.000Z",34187.06,34224.15,33786.96,33932.81,-225.74,107166968
"2020-05-20T19:00:00.000Z",33944.01,34049,33757.37,33836.61,-96.2,96344614
"2020-05-27T19:00:00.000Z",33771,33836.61,33598.4,33695.42,-141.19,146441072
"2020-05-28T19:00:00.000Z",33716.57,34048.56,33695.42,33931.23,235.81,166428690
"2020-05-31T19:00:00.000Z",33946.47,34062.14,33820.09,34021.97,90.74,124136907
"2020-06-01T19:00:00.000Z",34064.82,34525.27,34021.97,34408.05,386.08,159966513
"2020-06-02T19:00:00.000Z",34540.63,34657.73,34354.87,34401.42,-6.63,95386199
"2020-06-03T19:00:00.000Z",34390.44,34410.05,34090.13,34119.39,-282.03,104188508
"2020-06-04T19:00:00.000Z",34128.56,34367.74,34081.76,34350.42,231.03,53698321
"2020-06-07T19:00:00.000Z",34455,34769.44,34350.42,34749.57,399.15,143901680
"2020-06-08T19:00:00.000Z",34781,34855.39,34688.12,34803.6,54.03,145483296
"2020-06-09T19:00:00.000Z",34804.29,35111.54,34803.6,35065.08,261.48,139852556
"2020-06-10T19:00:00.000Z",35100.74,35253.5,34995.42,35128.58,63.5,145261603
"2020-06-11T19:00:00.000Z",35072.71,35128.58,34503.94,34611.23,-517.35,115183852
"2020-06-14T19:00:00.000Z",34580.47,34611.23,33814.86,33824.51,-786.72,164516745
"2020-06-15T19:00:00.000Z",33890.22,34138.3,33824.51,34019.12,194.61,101554691
"2020-06-16T19:00:00.000Z",34068.89,34396.38,33775.76,33848.68,-170.44,144164416
"2020-06-17T19:00:00.000Z",33842.3,33919.82,33471.45,33539.85,-308.83,115438808
"2020-06-18T19:00:00.000Z",33594.58,33699.92,33369.91,33438.94,-100.91,59897160
"2020-06-21T19:00:00.000Z",33491,33794.87,33071.36,33737.92,298.98,101565960
"2020-06-22T19:00:00.000Z",33770.51,34072.97,33737.92,34052.61,314.69,90073000
"2020-06-23T19:00:00.000Z",34068.3,34160.87,33937.63,34034.65,-17.96,95677126
"2020-06-24T19:00:00.000Z",34018.55,34034.65,33657.78,33709.63,-325.02,82211057
"2020-06-25T19:00:00.000Z",33715.17,34028.77,33709.63,33939.49,229.86,122491395
"2020-06-28T19:00:00.000Z",33965,34207,33719.51,34181.8,242.31,98067622
"2020-06-29T19:00:00.000Z",34221.7,34424.61,34146.05,34421.92,240.12,124361318
"2020-06-30T19:00:00.000Z",34420.26,34924.29,34409.87,34889.41,467.49,196705840
"2020-07-01T19:00:00.000Z",34902.56,35177.39,34889.41,34978.18,88.77,232239272
"2020-07-02T19:00:00.000Z",35014.43,35105.16,34918.52,35051.38,73.2,108991188
"2020-07-05T19:00:00.000Z",35081.18,35238.81,35002.11,35202.77,151.39,229097601
"2020-07-06T19:00:00.000Z",35261.24,35472.68,35202.77,35373.35,170.58,241068050
"2020-07-07T19:00:00.000Z",35385.93,35703.22,35373.35,35694.89,321.54,205986733
"2020-07-08T19:00:00.000Z",35710.51,36190.7,35694.89,36142.17,447.28,333335470
"2020-07-09T19:00:00.000Z",36120.99,36279.56,36003.18,36190.4,48.23,189986463
"2020-07-12T19:00:00.000Z",36202.51,36722.13,36190.4,36618.57,428.17,324378706
